precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
1001,PRECINCT 001,999999,Race Statistics,999999,Number of Precincts,1,
1001,PRECINCT 001,999999,Race Statistics,999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,16,U.S. REP. IN CONGRESS - DIST. 3 (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,16,U.S. REP. IN CONGRESS - DIST. 3 (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,16,U.S. REP. IN CONGRESS - DIST. 3 (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,16,U.S. REP. IN CONGRESS - DIST. 3 (AEL),999996,Times Counted,0,
1001,PRECINCT 001,26,GOVERNOR (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,26,GOVERNOR (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,26,GOVERNOR (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,26,GOVERNOR (AEL),999996,Times Counted,0,
1001,PRECINCT 001,26,GOVERNOR (AEL),10,"MEALER, JOHN LEWIS",0,
1001,PRECINCT 001,41,STATE SENATOR - DIST. 4 (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,41,STATE SENATOR - DIST. 4 (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,41,STATE SENATOR - DIST. 4 (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,41,STATE SENATOR - DIST. 4 (AEL),999996,Times Counted,0,
1001,PRECINCT 001,46,STATE REP. - DIST. 4 (AEL) (ELECT 2),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,46,STATE REP. - DIST. 4 (AEL) (ELECT 2),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,46,STATE REP. - DIST. 4 (AEL) (ELECT 2),999997,Registered Voters,0,
1001,PRECINCT 001,46,STATE REP. - DIST. 4 (AEL) (ELECT 2),999996,Times Counted,0,
1001,PRECINCT 001,111,SECRETARY OF STATE (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,111,SECRETARY OF STATE (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,111,SECRETARY OF STATE (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,111,SECRETARY OF STATE (AEL),999996,Times Counted,0,
1001,PRECINCT 001,121,ATTORNEY GENERAL (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,121,ATTORNEY GENERAL (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,121,ATTORNEY GENERAL (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,121,ATTORNEY GENERAL (AEL),999996,Times Counted,0,
1001,PRECINCT 001,131,STATE TREASURER (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,131,STATE TREASURER (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,131,STATE TREASURER (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,131,STATE TREASURER (AEL),999996,Times Counted,0,
1001,PRECINCT 001,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999996,Times Counted,0,
1001,PRECINCT 001,151,STATE MINE INSPECTOR (AEL),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,151,STATE MINE INSPECTOR (AEL),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,151,STATE MINE INSPECTOR (AEL),999997,Registered Voters,0,
1001,PRECINCT 001,151,STATE MINE INSPECTOR (AEL),999996,Times Counted,0,
1001,PRECINCT 001,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999997,Registered Voters,0,
1001,PRECINCT 001,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999996,Times Counted,0,
1001,PRECINCT 001,3291,U.S. REP. IN CONGRESS - DIST. 3 (DEM),999999,Number of Precincts for Race,1,
1001,PRECINCT 001,3291,U.S. REP. IN CONGRESS - DIST. 3 (DEM),999998,Number of Precincts Reporting,1,
1001,PRECINCT 001,3291,U.S. REP. IN CONGRESS - DIST. 3 (DEM),999997,Registered Voters,439,
1001,PRECINCT 001,3291,U.S. REP. IN CONGRESS - DIST. 3 (DEM),999996,Times Counted,108,
