precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
100,100-GLOBE #1,999999,Race Statistics,999999,Number of Precincts,1,
100,100-GLOBE #1,999999,Race Statistics,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,100,U.S. REP. IN CONGRESS - DIST. 1,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,100,U.S. REP. IN CONGRESS - DIST. 1,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,100,U.S. REP. IN CONGRESS - DIST. 1,999997,Registered Voters,569,
100,100-GLOBE #1,100,U.S. REP. IN CONGRESS - DIST. 1,999996,Times Counted,301,
100,100-GLOBE #1,100,U.S. REP. IN CONGRESS - DIST. 1,30,"TOBIN, ANDY",159,
100,100-GLOBE #1,100,U.S. REP. IN CONGRESS - DIST. 1,40,"KIRKPATRICK, ANN",127,
100,100-GLOBE #1,370,Governor,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,370,Governor,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,370,Governor,999997,Registered Voters,569,
100,100-GLOBE #1,370,Governor,999996,Times Counted,301,
100,100-GLOBE #1,370,Governor,20,"DUCEY, DOUG",182,
100,100-GLOBE #1,370,Governor,70,"DUVAL, FRED",94,
100,100-GLOBE #1,370,Governor,80,"HESS, BARRY J.",16,
100,100-GLOBE #1,370,Governor,90,"MEALER, JOHN LEWIS",2,
100,100-GLOBE #1,1000,STATE SENATOR - DIST. 8,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,1000,STATE SENATOR - DIST. 8,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,1000,STATE SENATOR - DIST. 8,999997,Registered Voters,569,
100,100-GLOBE #1,1000,STATE SENATOR - DIST. 8,999996,Times Counted,301,
100,100-GLOBE #1,1000,STATE SENATOR - DIST. 8,10,"LITTLETON, IRENE",135,
100,100-GLOBE #1,1000,STATE SENATOR - DIST. 8,40,"MCGUIRE, BARBARA",153,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),999999,Number of Precincts for Race,1,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),999997,Registered Voters,569,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),999996,Times Counted,301,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),30,"PRATT, FRANK",191,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),40,"SHOPE, THOMAS \T.J.\""""",154,
100,100-GLOBE #1,1030,STATE REP. - DIST. 8 (ELECT 2),50,"CASILLAS, CARMEN",115,
100,100-GLOBE #1,1040,Secretary of State,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,1040,Secretary of State,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,1040,Secretary of State,999997,Registered Voters,569,
100,100-GLOBE #1,1040,Secretary of State,999996,Times Counted,301,
100,100-GLOBE #1,1040,Secretary of State,30,"REAGAN, MICHELE",158,
100,100-GLOBE #1,1040,Secretary of State,40,"GODDARD, TERRY",139,
100,100-GLOBE #1,1041,Attorney General,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,1041,Attorney General,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,1041,Attorney General,999997,Registered Voters,569,
100,100-GLOBE #1,1041,Attorney General,999996,Times Counted,301,
100,100-GLOBE #1,1041,Attorney General,10,"BRNOVICH, MARK",168,
100,100-GLOBE #1,1041,Attorney General,30,"ROTELLINI, FELECIA",120,
100,100-GLOBE #1,1042,State Treasurer,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,1042,State Treasurer,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,1042,State Treasurer,999997,Registered Voters,569,
100,100-GLOBE #1,1042,State Treasurer,999996,Times Counted,301,
100,100-GLOBE #1,1042,State Treasurer,10,"DEWIT, JEFF",222,
100,100-GLOBE #1,1043,Superintendent of Public Instruction,999999,Number of Precincts for Race,1,
100,100-GLOBE #1,1043,Superintendent of Public Instruction,999998,Number of Precincts Reporting,1,
100,100-GLOBE #1,1043,Superintendent of Public Instruction,999997,Registered Voters,569,
