precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
1,Flagstaff 1,999999,Race Statistics,999999,Number of Precincts,1,
1,Flagstaff 1,999999,Race Statistics,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,5,U.S.REP. IN CONGRESS - DIST. 1,999999,Number of Precincts for Race,1,
1,Flagstaff 1,5,U.S.REP. IN CONGRESS - DIST. 1,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,5,U.S.REP. IN CONGRESS - DIST. 1,999997,Registered Voters,1308,
1,Flagstaff 1,5,U.S.REP. IN CONGRESS - DIST. 1,999996,Times Counted,837,
1,Flagstaff 1,5,U.S.REP. IN CONGRESS - DIST. 1,5,"KIRKPATRICK, ANN",650,
1,Flagstaff 1,5,U.S.REP. IN CONGRESS - DIST. 1,10,"TOBIN, ANDY",163,
1,Flagstaff 1,50,Governor,999999,Number of Precincts for Race,1,
1,Flagstaff 1,50,Governor,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,50,Governor,999997,Registered Voters,1308,
1,Flagstaff 1,50,Governor,999996,Times Counted,837,
1,Flagstaff 1,50,Governor,5,"DUVAL, FRED",609,
1,Flagstaff 1,50,Governor,10,"DUCEY, DOUG",175,
1,Flagstaff 1,50,Governor,15,"HESS, BARRY J.",25,
1,Flagstaff 1,50,Governor,20,"MEALER, JOHN LEWIS",11,
1,Flagstaff 1,101,STATE SENATOR - DIST. 6,999999,Number of Precincts for Race,1,
1,Flagstaff 1,101,STATE SENATOR - DIST. 6,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,101,STATE SENATOR - DIST. 6,999997,Registered Voters,1308,
1,Flagstaff 1,101,STATE SENATOR - DIST. 6,999996,Times Counted,837,
1,Flagstaff 1,101,STATE SENATOR - DIST. 6,10,"ALLEN, SYLVIA TENNEY",152,
1,Flagstaff 1,101,STATE SENATOR - DIST. 6,15,"O'HALLERAN, TOM",582,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),999999,Number of Precincts for Race,1,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),999998,Number of Precincts Reporting,1,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),999997,Registered Voters,1308,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),999996,Times Counted,837,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),5,"MORRISON, LANNY",607,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),10,"BARTON, BRENDA",185,
1,Flagstaff 1,105,STATE REP. - DIST. 6 (ELECT 2),15,"THORPE, BOB",188,
1,Flagstaff 1,120,Secretary of State,999999,Number of Precincts for Race,1,
1,Flagstaff 1,120,Secretary of State,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,120,Secretary of State,999997,Registered Voters,1308,
1,Flagstaff 1,120,Secretary of State,999996,Times Counted,837,
1,Flagstaff 1,120,Secretary of State,5,"GODDARD, TERRY",646,
1,Flagstaff 1,120,Secretary of State,10,"REAGAN, MICHELE",169,
1,Flagstaff 1,125,Attorney General,999999,Number of Precincts for Race,1,
1,Flagstaff 1,125,Attorney General,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,125,Attorney General,999997,Registered Voters,1308,
1,Flagstaff 1,125,Attorney General,999996,Times Counted,837,
1,Flagstaff 1,125,Attorney General,5,"ROTELLINI, FELECIA",604,
1,Flagstaff 1,125,Attorney General,10,"BRNOVICH, MARK",193,
1,Flagstaff 1,130,State Treasurer,999999,Number of Precincts for Race,1,
1,Flagstaff 1,130,State Treasurer,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,130,State Treasurer,999997,Registered Voters,1308,
1,Flagstaff 1,130,State Treasurer,999996,Times Counted,837,
1,Flagstaff 1,130,State Treasurer,5,"DEWIT, JEFF",359,
1,Flagstaff 1,140,Superintendent of Public Instruction,999999,Number of Precincts for Race,1,
1,Flagstaff 1,140,Superintendent of Public Instruction,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,140,Superintendent of Public Instruction,999997,Registered Voters,1308,
1,Flagstaff 1,140,Superintendent of Public Instruction,999996,Times Counted,837,
1,Flagstaff 1,140,Superintendent of Public Instruction,5,"GARCIA, DAVID",624,
1,Flagstaff 1,140,Superintendent of Public Instruction,10,"DOUGLAS, DIANE M.",168,
1,Flagstaff 1,145,State Mine Inspector,999999,Number of Precincts for Race,1,
1,Flagstaff 1,145,State Mine Inspector,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,145,State Mine Inspector,999997,Registered Voters,1308,
1,Flagstaff 1,145,State Mine Inspector,999996,Times Counted,837,
1,Flagstaff 1,145,State Mine Inspector,10,"HART, JOE",372,
1,Flagstaff 1,150,Corporation Commissioner,999999,Number of Precincts for Race,1,
1,Flagstaff 1,150,Corporation Commissioner,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,150,Corporation Commissioner,999997,Registered Voters,1308,
1,Flagstaff 1,150,Corporation Commissioner,999996,Times Counted,837,
1,Flagstaff 1,150,Corporation Commissioner,5,"HOLWAY, JIM",531,
1,Flagstaff 1,150,Corporation Commissioner,10,"KENNEDY, SANDRA",559,
1,Flagstaff 1,150,Corporation Commissioner,15,"FORESE, TOM",177,
1,Flagstaff 1,150,Corporation Commissioner,20,"LITTLE, DOUG",166,
1,Flagstaff 1,501,CLERK OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1,
1,Flagstaff 1,501,CLERK OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,501,CLERK OF THE SUPERIOR COURT,999997,Registered Voters,1308,
1,Flagstaff 1,501,CLERK OF THE SUPERIOR COURT,999996,Times Counted,837,
1,Flagstaff 1,501,CLERK OF THE SUPERIOR COURT,15,"WYANT, VALERIE",621,
1,Flagstaff 1,506,CONSTABLE - FLAGSTAFF,999999,Number of Precincts for Race,1,
1,Flagstaff 1,506,CONSTABLE - FLAGSTAFF,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,506,CONSTABLE - FLAGSTAFF,999997,Registered Voters,1308,
1,Flagstaff 1,506,CONSTABLE - FLAGSTAFF,999996,Times Counted,837,
1,Flagstaff 1,506,CONSTABLE - FLAGSTAFF,10,"WOMBLE, DARRIN",606,
1,Flagstaff 1,516,JUSTICE OF THE PEACE - FLAGSTAFF,999999,Number of Precincts for Race,1,
1,Flagstaff 1,516,JUSTICE OF THE PEACE - FLAGSTAFF,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,516,JUSTICE OF THE PEACE - FLAGSTAFF,999997,Registered Voters,1308,
1,Flagstaff 1,516,JUSTICE OF THE PEACE - FLAGSTAFF,999996,Times Counted,837,
1,Flagstaff 1,516,JUSTICE OF THE PEACE - FLAGSTAFF,5,"GRODMAN, HOWARD",588,
1,Flagstaff 1,516,JUSTICE OF THE PEACE - FLAGSTAFF,10,"MORROW, KEVIN",153,
1,Flagstaff 1,535,COUNTY SUPERINTENDENT OF SCHOOLS,999999,Number of Precincts for Race,1,
1,Flagstaff 1,535,COUNTY SUPERINTENDENT OF SCHOOLS,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,535,COUNTY SUPERINTENDENT OF SCHOOLS,999997,Registered Voters,1308,
1,Flagstaff 1,535,COUNTY SUPERINTENDENT OF SCHOOLS,999996,Times Counted,837,
1,Flagstaff 1,535,COUNTY SUPERINTENDENT OF SCHOOLS,10,"VANDERWEY, RISHA",605,
1,Flagstaff 1,540,JUDGE OF THE SUPERIOR COURT - DIV 1,999999,Number of Precincts for Race,1,
1,Flagstaff 1,540,JUDGE OF THE SUPERIOR COURT - DIV 1,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,540,JUDGE OF THE SUPERIOR COURT - DIV 1,999997,Registered Voters,1308,
1,Flagstaff 1,540,JUDGE OF THE SUPERIOR COURT - DIV 1,999996,Times Counted,837,
1,Flagstaff 1,540,JUDGE OF THE SUPERIOR COURT - DIV 1,5,"HARRIS, BRENT D.",369,
1,Flagstaff 1,540,JUDGE OF THE SUPERIOR COURT - DIV 1,10,"HATCH, JACQUELINE",293,
1,Flagstaff 1,545,JUDGE OF THE SUPERIOR COURT - DIV 2,999999,Number of Precincts for Race,1,
1,Flagstaff 1,545,JUDGE OF THE SUPERIOR COURT - DIV 2,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,545,JUDGE OF THE SUPERIOR COURT - DIV 2,999997,Registered Voters,1308,
1,Flagstaff 1,545,JUDGE OF THE SUPERIOR COURT - DIV 2,999996,Times Counted,837,
1,Flagstaff 1,545,JUDGE OF THE SUPERIOR COURT - DIV 2,10,"SLAYTON, DAN",553,
1,Flagstaff 1,550,JUDGE OF THE SUPERIOR COURT - DIV 4,999999,Number of Precincts for Race,1,
1,Flagstaff 1,550,JUDGE OF THE SUPERIOR COURT - DIV 4,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,550,JUDGE OF THE SUPERIOR COURT - DIV 4,999997,Registered Voters,1308,
1,Flagstaff 1,550,JUDGE OF THE SUPERIOR COURT - DIV 4,999996,Times Counted,837,
1,Flagstaff 1,550,JUDGE OF THE SUPERIOR COURT - DIV 4,5,"FRIDLUND-HORNE, E.",495,
1,Flagstaff 1,555,RETAIN JUSTICE SCOTT BALES,999999,Number of Precincts for Race,1,
1,Flagstaff 1,555,RETAIN JUSTICE SCOTT BALES,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,555,RETAIN JUSTICE SCOTT BALES,999997,Registered Voters,1308,
1,Flagstaff 1,555,RETAIN JUSTICE SCOTT BALES,999996,Times Counted,837,
1,Flagstaff 1,555,RETAIN JUSTICE SCOTT BALES,10,YES,430,
1,Flagstaff 1,555,RETAIN JUSTICE SCOTT BALES,20,NO,106,
1,Flagstaff 1,560,RETAIN JUSTICE ROBERT BRUTINEL,999999,Number of Precincts for Race,1,
1,Flagstaff 1,560,RETAIN JUSTICE ROBERT BRUTINEL,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,560,RETAIN JUSTICE ROBERT BRUTINEL,999997,Registered Voters,1308,
1,Flagstaff 1,560,RETAIN JUSTICE ROBERT BRUTINEL,999996,Times Counted,837,
1,Flagstaff 1,560,RETAIN JUSTICE ROBERT BRUTINEL,10,YES,400,
1,Flagstaff 1,560,RETAIN JUSTICE ROBERT BRUTINEL,20,NO,125,
1,Flagstaff 1,565,RETAIN JUDGE ANDREW GOULD,999999,Number of Precincts for Race,1,
1,Flagstaff 1,565,RETAIN JUDGE ANDREW GOULD,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,565,RETAIN JUDGE ANDREW GOULD,999997,Registered Voters,1308,
1,Flagstaff 1,565,RETAIN JUDGE ANDREW GOULD,999996,Times Counted,837,
1,Flagstaff 1,565,RETAIN JUDGE ANDREW GOULD,10,YES,405,
1,Flagstaff 1,565,RETAIN JUDGE ANDREW GOULD,20,NO,115,
1,Flagstaff 1,570,RETAIN JUDGE PATRICIA OROZCO,999999,Number of Precincts for Race,1,
1,Flagstaff 1,570,RETAIN JUDGE PATRICIA OROZCO,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,570,RETAIN JUDGE PATRICIA OROZCO,999997,Registered Voters,1308,
1,Flagstaff 1,570,RETAIN JUDGE PATRICIA OROZCO,999996,Times Counted,837,
1,Flagstaff 1,570,RETAIN JUDGE PATRICIA OROZCO,10,YES,447,
1,Flagstaff 1,570,RETAIN JUDGE PATRICIA OROZCO,20,NO,91,
1,Flagstaff 1,595,COCONINO COMMUNITY COLLEGE DISTRICT 1 BOARD MEMBER,999999,Number of Precincts for Race,1,
1,Flagstaff 1,595,COCONINO COMMUNITY COLLEGE DISTRICT 1 BOARD MEMBER,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,595,COCONINO COMMUNITY COLLEGE DISTRICT 1 BOARD MEMBER,999997,Registered Voters,1308,
1,Flagstaff 1,595,COCONINO COMMUNITY COLLEGE DISTRICT 1 BOARD MEMBER,999996,Times Counted,837,
1,Flagstaff 1,595,COCONINO COMMUNITY COLLEGE DISTRICT 1 BOARD MEMBER,5,"MCDONALD, JOHN R.",174,
1,Flagstaff 1,595,COCONINO COMMUNITY COLLEGE DISTRICT 1 BOARD MEMBER,10,"WHITE, NATHANIEL",457,
1,Flagstaff 1,601,MAYOR - CITY OF FLAGSTAFF,999999,Number of Precincts for Race,1,
1,Flagstaff 1,601,MAYOR - CITY OF FLAGSTAFF,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,601,MAYOR - CITY OF FLAGSTAFF,999997,Registered Voters,1308,
1,Flagstaff 1,601,MAYOR - CITY OF FLAGSTAFF,999996,Times Counted,837,
1,Flagstaff 1,601,MAYOR - CITY OF FLAGSTAFF,10,"HASAPIS, JAMES",434,
1,Flagstaff 1,601,MAYOR - CITY OF FLAGSTAFF,20,"NABOURS, JERRY",337,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,999999,Number of Precincts for Race,1,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,999997,Registered Voters,1308,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,999996,Times Counted,837,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,5,"BAROTZ, CELIA",560,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,10,"MCCARTHY, JIM",401,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,15,"ODEGAARD, CHARLIE",251,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,20,"OVERTON, SCOTT",272,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,25,"PUTZOVA, EVA",431,
1,Flagstaff 1,605,COUNCIL MEMBER - CITY OF FLAGSTAFF,30,"WOODSON, MARK",210,
1,Flagstaff 1,800,PROPOSITION 122,999999,Number of Precincts for Race,1,
1,Flagstaff 1,800,PROPOSITION 122,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,800,PROPOSITION 122,999997,Registered Voters,1308,
1,Flagstaff 1,800,PROPOSITION 122,999996,Times Counted,837,
1,Flagstaff 1,800,PROPOSITION 122,10,YES,217,
1,Flagstaff 1,800,PROPOSITION 122,20,NO,567,
1,Flagstaff 1,805,PROPOSITION 303,999999,Number of Precincts for Race,1,
1,Flagstaff 1,805,PROPOSITION 303,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,805,PROPOSITION 303,999997,Registered Voters,1308,
1,Flagstaff 1,805,PROPOSITION 303,999996,Times Counted,837,
1,Flagstaff 1,805,PROPOSITION 303,10,YES,628,
1,Flagstaff 1,805,PROPOSITION 303,20,NO,167,
1,Flagstaff 1,810,PROPOSITION 304,999999,Number of Precincts for Race,1,
1,Flagstaff 1,810,PROPOSITION 304,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,810,PROPOSITION 304,999997,Registered Voters,1308,
1,Flagstaff 1,810,PROPOSITION 304,999996,Times Counted,837,
1,Flagstaff 1,810,PROPOSITION 304,10,YES,298,
1,Flagstaff 1,810,PROPOSITION 304,20,NO,494,
1,Flagstaff 1,820,PROPOSITION 403 - COCONINO COUNTY,999999,Number of Precincts for Race,1,
1,Flagstaff 1,820,PROPOSITION 403 - COCONINO COUNTY,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,820,PROPOSITION 403 - COCONINO COUNTY,999997,Registered Voters,1308,
1,Flagstaff 1,820,PROPOSITION 403 - COCONINO COUNTY,999996,Times Counted,837,
1,Flagstaff 1,820,PROPOSITION 403 - COCONINO COUNTY,10,YES,606,
1,Flagstaff 1,820,PROPOSITION 403 - COCONINO COUNTY,20,NO,205,
1,Flagstaff 1,825,PROPOSITION 406 - CITY OF FLAGSTAFF,999999,Number of Precincts for Race,1,
1,Flagstaff 1,825,PROPOSITION 406 - CITY OF FLAGSTAFF,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,825,PROPOSITION 406 - CITY OF FLAGSTAFF,999997,Registered Voters,1308,
1,Flagstaff 1,825,PROPOSITION 406 - CITY OF FLAGSTAFF,999996,Times Counted,837,
1,Flagstaff 1,825,PROPOSITION 406 - CITY OF FLAGSTAFF,10,YES,553,
1,Flagstaff 1,825,PROPOSITION 406 - CITY OF FLAGSTAFF,20,NO,250,
1,Flagstaff 1,830,FLAGSTAFF USD QUESTION,999999,Number of Precincts for Race,1,
1,Flagstaff 1,830,FLAGSTAFF USD QUESTION,999998,Number of Precincts Reporting,1,
1,Flagstaff 1,830,FLAGSTAFF USD QUESTION,999997,Registered Voters,1308,
1,Flagstaff 1,830,FLAGSTAFF USD QUESTION,999996,Times Counted,837,
1,Flagstaff 1,830,FLAGSTAFF USD QUESTION,10,YES,612,
1,Flagstaff 1,830,FLAGSTAFF USD QUESTION,20,NO,199,
2,Flagstaff 2,999999,Race Statistics,999999,Number of Precincts,1,
2,Flagstaff 2,999999,Race Statistics,999998,Number of Precincts Reporting,1,
2,Flagstaff 2,5,U.S.REP. IN CONGRESS - DIST. 1,999999,Number of Precincts for Race,1,
2,Flagstaff 2,5,U.S.REP. IN CONGRESS - DIST. 1,999998,Number of Precincts Reporting,1,
2,Flagstaff 2,5,U.S.REP. IN CONGRESS - DIST. 1,999997,Registered Voters,1132,
2,Flagstaff 2,5,U.S.REP. IN CONGRESS - DIST. 1,999996,Times Counted,764,
2,Flagstaff 2,5,U.S.REP. IN CONGRESS - DIST. 1,5,"KIRKPATRICK, ANN",612,
2,Flagstaff 2,5,U.S.REP. IN CONGRESS - DIST. 1,10,"TOBIN, ANDY",123,
2,Flagstaff 2,50,Governor,999999,Number of Precincts for Race,1,
2,Flagstaff 2,50,Governor,999998,Number of Precincts Reporting,1,
2,Flagstaff 2,50,Governor,999997,Registered Voters,1132,
2,Flagstaff 2,50,Governor,999996,Times Counted,764,
2,Flagstaff 2,50,Governor,5,"DUVAL, FRED",585,
2,Flagstaff 2,50,Governor,10,"DUCEY, DOUG",125,
2,Flagstaff 2,50,Governor,15,"HESS, BARRY J.",32,
2,Flagstaff 2,50,Governor,20,"MEALER, JOHN LEWIS",9,
2,Flagstaff 2,101,STATE SENATOR - DIST. 6,999999,Number of Precincts for Race,1,
2,Flagstaff 2,101,STATE SENATOR - DIST. 6,999998,Number of Precincts Reporting,1,
2,Flagstaff 2,101,STATE SENATOR - DIST. 6,999997,Registered Voters,1132,
2,Flagstaff 2,101,STATE SENATOR - DIST. 6,999996,Times Counted,764,
2,Flagstaff 2,101,STATE SENATOR - DIST. 6,10,"ALLEN, SYLVIA TENNEY",108,
2,Flagstaff 2,101,STATE SENATOR - DIST. 6,15,"O'HALLERAN, TOM",570,
2,Flagstaff 2,105,STATE REP. - DIST. 6 (ELECT 2),999999,Number of Precincts for Race,1,
2,Flagstaff 2,105,STATE REP. - DIST. 6 (ELECT 2),999998,Number of Precincts Reporting,1,
2,Flagstaff 2,105,STATE REP. - DIST. 6 (ELECT 2),999997,Registered Voters,1132,
2,Flagstaff 2,105,STATE REP. - DIST. 6 (ELECT 2),999996,Times Counted,764,
