precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
10,01 BIRDSPRINGS,999999,Race Statistics,999999,Number of Precincts,1
10,01 BIRDSPRINGS,999999,Race Statistics,999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,10,U.S. REP. IN CONGRESS - DIST. 1,999999,Number of Precincts for Race,1
10,01 BIRDSPRINGS,10,U.S. REP. IN CONGRESS - DIST. 1,999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,10,U.S. REP. IN CONGRESS - DIST. 1,999997,Registered Voters,290
10,01 BIRDSPRINGS,10,U.S. REP. IN CONGRESS - DIST. 1,999996,Times Counted,144
10,01 BIRDSPRINGS,10,U.S. REP. IN CONGRESS - DIST. 1,10,"TOBIN, ANDY",8
10,01 BIRDSPRINGS,10,U.S. REP. IN CONGRESS - DIST. 1,20,"KIRKPATRICK, ANN",136
10,01 BIRDSPRINGS,20,Governor,999999,Number of Precincts for Race,1
10,01 BIRDSPRINGS,20,Governor,999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,20,Governor,999997,Registered Voters,290
10,01 BIRDSPRINGS,20,Governor,999996,Times Counted,144
10,01 BIRDSPRINGS,20,Governor,10,"DUCEY, DOUG",8
10,01 BIRDSPRINGS,20,Governor,20,"DUVAL, FRED",129
10,01 BIRDSPRINGS,20,Governor,30,"HESS, BARRY J.",0
10,01 BIRDSPRINGS,20,Governor,40,"MEALER, JOHN LEWIS",0
10,01 BIRDSPRINGS,50,STATE SENATOR - DIST. 7,999999,Number of Precincts for Race,1
10,01 BIRDSPRINGS,50,STATE SENATOR - DIST. 7,999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,50,STATE SENATOR - DIST. 7,999997,Registered Voters,290
10,01 BIRDSPRINGS,50,STATE SENATOR - DIST. 7,999996,Times Counted,144
10,01 BIRDSPRINGS,50,STATE SENATOR - DIST. 7,10,"BEGAY, CARLYLE W.",141
10,01 BIRDSPRINGS,50,STATE SENATOR - DIST. 7,20,"GNEITING, KELLY",1
10,01 BIRDSPRINGS,60,STATE REP. - DIST. 7 (ELECT 2),999999,Number of Precincts for Race,1
10,01 BIRDSPRINGS,60,STATE REP. - DIST. 7 (ELECT 2),999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,60,STATE REP. - DIST. 7 (ELECT 2),999997,Registered Voters,290
10,01 BIRDSPRINGS,60,STATE REP. - DIST. 7 (ELECT 2),999996,Times Counted,144
10,01 BIRDSPRINGS,60,STATE REP. - DIST. 7 (ELECT 2),10,"BENALLY, JENNIFER D.",82
10,01 BIRDSPRINGS,60,STATE REP. - DIST. 7 (ELECT 2),20,"HALE, ALBERT",97
10,01 BIRDSPRINGS,70,Secretary of State,999999,Number of Precincts for Race,1
10,01 BIRDSPRINGS,70,Secretary of State,999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,70,Secretary of State,999997,Registered Voters,290
10,01 BIRDSPRINGS,70,Secretary of State,999996,Times Counted,144
10,01 BIRDSPRINGS,70,Secretary of State,10,"REAGAN, MICHELE",6
10,01 BIRDSPRINGS,70,Secretary of State,20,"GODDARD, TERRY",134
10,01 BIRDSPRINGS,80,Attorney General,999999,Number of Precincts for Race,1
10,01 BIRDSPRINGS,80,Attorney General,999998,Number of Precincts Reporting,1
10,01 BIRDSPRINGS,80,Attorney General,999997,Registered Voters,290
10,01 BIRDSPRINGS,80,Attorney General,999996,Times Counted,144
10,01 BIRDSPRINGS,80,Attorney General,10,"BRNOVICH, MARK",9
10,01 BIRDSPRINGS,80,Attorney General,20,"ROTELLINI, FELECIA",129
