precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
2,02 ALPINE,999999,Race Statistics,999999,Number of Precincts,1,
2,02 ALPINE,999999,Race Statistics,999998,Number of Precincts Reporting,1,
2,02 ALPINE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999997,Registered Voters,0,
2,02 ALPINE,11,U.S. REP. IN CONGRESS - DIST. 1 (AEL),999996,Times Counted,0,
2,02 ALPINE,26,GOVERNOR (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,26,GOVERNOR (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,26,GOVERNOR (AEL),999997,Registered Voters,0,
2,02 ALPINE,26,GOVERNOR (AEL),999996,Times Counted,0,
2,02 ALPINE,26,GOVERNOR (AEL),10,"MEALER, JOHN LEWIS",0,
2,02 ALPINE,71,STATE SENATOR - DIST. 7 (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,71,STATE SENATOR - DIST. 7 (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,71,STATE SENATOR - DIST. 7 (AEL),999997,Registered Voters,0,
2,02 ALPINE,71,STATE SENATOR - DIST. 7 (AEL),999996,Times Counted,0,
2,02 ALPINE,76,STATE REP. - DIST. 7 (AEL) (ELECT 2),999999,Number of Precincts for Race,1,
2,02 ALPINE,76,STATE REP. - DIST. 7 (AEL) (ELECT 2),999998,Number of Precincts Reporting,1,
2,02 ALPINE,76,STATE REP. - DIST. 7 (AEL) (ELECT 2),999997,Registered Voters,0,
2,02 ALPINE,76,STATE REP. - DIST. 7 (AEL) (ELECT 2),999996,Times Counted,0,
2,02 ALPINE,111,SECRETARY OF STATE (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,111,SECRETARY OF STATE (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,111,SECRETARY OF STATE (AEL),999997,Registered Voters,0,
2,02 ALPINE,111,SECRETARY OF STATE (AEL),999996,Times Counted,0,
2,02 ALPINE,121,ATTORNEY GENERAL (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,121,ATTORNEY GENERAL (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,121,ATTORNEY GENERAL (AEL),999997,Registered Voters,0,
2,02 ALPINE,121,ATTORNEY GENERAL (AEL),999996,Times Counted,0,
2,02 ALPINE,131,STATE TREASURER (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,131,STATE TREASURER (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,131,STATE TREASURER (AEL),999997,Registered Voters,0,
2,02 ALPINE,131,STATE TREASURER (AEL),999996,Times Counted,0,
2,02 ALPINE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999997,Registered Voters,0,
2,02 ALPINE,141,SUPERINTENDENT OF PUBLIC INSTRUCTION (AEL),999996,Times Counted,0,
2,02 ALPINE,151,STATE MINE INSPECTOR (AEL),999999,Number of Precincts for Race,1,
2,02 ALPINE,151,STATE MINE INSPECTOR (AEL),999998,Number of Precincts Reporting,1,
2,02 ALPINE,151,STATE MINE INSPECTOR (AEL),999997,Registered Voters,0,
2,02 ALPINE,151,STATE MINE INSPECTOR (AEL),999996,Times Counted,0,
2,02 ALPINE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999999,Number of Precincts for Race,1,
2,02 ALPINE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999998,Number of Precincts Reporting,1,
2,02 ALPINE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999997,Registered Voters,0,
2,02 ALPINE,166,CORPORATION COMMISSIONER (AEL) (ELECT 2),999996,Times Counted,0,
2,02 ALPINE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999997,Registered Voters,164,
2,02 ALPINE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),999996,Times Counted,48,
2,02 ALPINE,3286,U.S. REP. IN CONGRESS - DIST. 1 (DEM),10,"KIRKPATRICK, ANN",35,
2,02 ALPINE,3301,GOVERNOR (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3301,GOVERNOR (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3301,GOVERNOR (DEM),999997,Registered Voters,164,
2,02 ALPINE,3301,GOVERNOR (DEM),999996,Times Counted,48,
2,02 ALPINE,3301,GOVERNOR (DEM),10,"DUVAL, FRED",31,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),999997,Registered Voters,164,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),999996,Times Counted,48,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),10,"BEGAY, CARLYLE W.",21,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),20,"DESCHEENIE, ERIC",11,
2,02 ALPINE,3346,STATE SENATOR - DIST. 7 (DEM),30,"PESHLAKAI, JAMESCITA",9,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),999999,Number of Precincts for Race,1,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),999997,Registered Voters,164,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),999996,Times Counted,48,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),10,"BENALLY, JENNIFER D.",22,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),20,"BUTLER, JOSHUA LAVAR",7,
2,02 ALPINE,3351,STATE REP. - DIST. 7 (DEM) (ELECT 2),30,"HALE, ALBERT",21,
2,02 ALPINE,3386,SECRETARY OF STATE (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3386,SECRETARY OF STATE (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3386,SECRETARY OF STATE (DEM),999997,Registered Voters,164,
2,02 ALPINE,3386,SECRETARY OF STATE (DEM),999996,Times Counted,48,
2,02 ALPINE,3386,SECRETARY OF STATE (DEM),10,"GODDARD, TERRY",42,
2,02 ALPINE,3396,ATTORNEY GENERAL (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3396,ATTORNEY GENERAL (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3396,ATTORNEY GENERAL (DEM),999997,Registered Voters,164,
2,02 ALPINE,3396,ATTORNEY GENERAL (DEM),999996,Times Counted,48,
2,02 ALPINE,3396,ATTORNEY GENERAL (DEM),10,"ROTELLINI, FELECIA",39,
2,02 ALPINE,3406,STATE TREASURER (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3406,STATE TREASURER (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3406,STATE TREASURER (DEM),999997,Registered Voters,164,
2,02 ALPINE,3406,STATE TREASURER (DEM),999996,Times Counted,48,
2,02 ALPINE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999997,Registered Voters,164,
2,02 ALPINE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),999996,Times Counted,48,
2,02 ALPINE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),10,"GARCIA, DAVID",17,
2,02 ALPINE,3416,SUPERINTENDENT OF PUBLIC INSTRUCTION (DEM),20,"THOMAS, SHARON",26,
2,02 ALPINE,3426,STATE MINE INSPECTOR (DEM),999999,Number of Precincts for Race,1,
2,02 ALPINE,3426,STATE MINE INSPECTOR (DEM),999998,Number of Precincts Reporting,1,
2,02 ALPINE,3426,STATE MINE INSPECTOR (DEM),999997,Registered Voters,164,
2,02 ALPINE,3426,STATE MINE INSPECTOR (DEM),999996,Times Counted,48,
