precinct_id,precinct_name,race_id,race,candidate_id,candidate,count
1,001,999999,Race Statistics,999999,Number of Precincts,1
1,001,999999,Race Statistics,999998,Number of Precincts Reporting,1
1,001,155,U.S. REP. IN CONGRESS - DIST. 3,999999,Number of Precincts for Race,1
1,001,155,U.S. REP. IN CONGRESS - DIST. 3,999998,Number of Precincts Reporting,1
1,001,155,U.S. REP. IN CONGRESS - DIST. 3,999997,Registered Voters,1393
1,001,155,U.S. REP. IN CONGRESS - DIST. 3,999996,Times Counted,797
1,001,155,U.S. REP. IN CONGRESS - DIST. 3,10,"GRIJALVA, RAUL",373
1,001,155,U.S. REP. IN CONGRESS - DIST. 3,20,"SAUCEDO MERCER, GABB",410
1,001,330,Governor,999999,Number of Precincts for Race,1
1,001,330,Governor,999998,Number of Precincts Reporting,1
1,001,330,Governor,999997,Registered Voters,1391
1,001,330,Governor,999996,Times Counted,797
1,001,330,Governor,10,"DUVAL, FRED",350
1,001,330,Governor,20,"DUCEY, DOUG",373
1,001,330,Governor,30,"HESS, BARRY J.",43
1,001,330,Governor,40,"MEALER, JOHN LEWIS",13
1,001,350,STATE SENATOR - DIST. 4,999999,Number of Precincts for Race,1
1,001,350,STATE SENATOR - DIST. 4,999998,Number of Precincts Reporting,1
1,001,350,STATE SENATOR - DIST. 4,999997,Registered Voters,1391
1,001,350,STATE SENATOR - DIST. 4,999996,Times Counted,797
1,001,350,STATE SENATOR - DIST. 4,10,"PANCRAZI, LYNNE",417
1,001,350,STATE SENATOR - DIST. 4,20,"URIBE, CONNIE",349
1,001,390,STATE REP. - DIST. 4 (ELECT 2),999999,Number of Precincts for Race,1
1,001,390,STATE REP. - DIST. 4 (ELECT 2),999998,Number of Precincts Reporting,1
1,001,390,STATE REP. - DIST. 4 (ELECT 2),999997,Registered Voters,1391
1,001,390,STATE REP. - DIST. 4 (ELECT 2),999996,Times Counted,797
1,001,390,STATE REP. - DIST. 4 (ELECT 2),10,"FERNANDEZ, CHARLENE",334
1,001,390,STATE REP. - DIST. 4 (ELECT 2),20,"OTONDO, LISA",392
1,001,390,STATE REP. - DIST. 4 (ELECT 2),30,"HOPKINS, RICHARD",346
1,001,425,Secretary of State,999999,Number of Precincts for Race,1
1,001,425,Secretary of State,999998,Number of Precincts Reporting,1
1,001,425,Secretary of State,999997,Registered Voters,1391
1,001,425,Secretary of State,999996,Times Counted,797
1,001,425,Secretary of State,10,"GODDARD, TERRY",419
1,001,425,Secretary of State,20,"REAGAN, MICHELE",353
1,001,430,Attorney General,999999,Number of Precincts for Race,1
1,001,430,Attorney General,999998,Number of Precincts Reporting,1
1,001,430,Attorney General,999997,Registered Voters,1391
1,001,430,Attorney General,999996,Times Counted,797
1,001,430,Attorney General,10,"ROTELLINI, FELECIA",433
1,001,430,Attorney General,20,"BRNOVICH, MARK",331
1,001,435,State Treasurer,999999,Number of Precincts for Race,1
1,001,435,State Treasurer,999998,Number of Precincts Reporting,1
1,001,435,State Treasurer,999997,Registered Voters,1391
1,001,435,State Treasurer,999996,Times Counted,797
1,001,435,State Treasurer,10,"DEWIT, JEFF",571
1,001,440,Superintendent of Public Instruction,999999,Number of Precincts for Race,1
1,001,440,Superintendent of Public Instruction,999998,Number of Precincts Reporting,1
1,001,440,Superintendent of Public Instruction,999997,Registered Voters,1391
1,001,440,Superintendent of Public Instruction,999996,Times Counted,797
1,001,440,Superintendent of Public Instruction,10,"GARCIA, DAVID",387
1,001,440,Superintendent of Public Instruction,20,"DOUGLAS, DIANE M.",378
1,001,450,State Mine Inspector,999999,Number of Precincts for Race,1
1,001,450,State Mine Inspector,999998,Number of Precincts Reporting,1
1,001,450,State Mine Inspector,999997,Registered Voters,1391
1,001,450,State Mine Inspector,999996,Times Counted,797
1,001,450,State Mine Inspector,10,"HART, JOE",562
1,001,460,Corporation Commissioner,999999,Number of Precincts for Race,1
1,001,460,Corporation Commissioner,999998,Number of Precincts Reporting,1
1,001,460,Corporation Commissioner,999997,Registered Voters,1391
1,001,460,Corporation Commissioner,999996,Times Counted,797
1,001,460,Corporation Commissioner,10,"HOLWAY, JIM",340
1,001,460,Corporation Commissioner,20,"KENNEDY, SANDRA",347
1,001,460,Corporation Commissioner,30,"FORESE, TOM",320
1,001,460,Corporation Commissioner,40,"LITTLE, DOUG",328
1,001,470,CLERK OF THE SUPERIOR COURT,999999,Number of Precincts for Race,1
1,001,470,CLERK OF THE SUPERIOR COURT,999998,Number of Precincts Reporting,1
1,001,470,CLERK OF THE SUPERIOR COURT,999997,Registered Voters,1391
1,001,470,CLERK OF THE SUPERIOR COURT,999996,Times Counted,797
1,001,470,CLERK OF THE SUPERIOR COURT,10,"HELLON, TONI",556
1,001,490,JUSTICE OF THE PEACE 3,999999,Number of Precincts for Race,1
1,001,490,JUSTICE OF THE PEACE 3,999998,Number of Precincts Reporting,1
1,001,490,JUSTICE OF THE PEACE 3,999997,Registered Voters,1391
1,001,490,JUSTICE OF THE PEACE 3,999996,Times Counted,797
1,001,490,JUSTICE OF THE PEACE 3,10,"PECK, JOHN",336
1,001,490,JUSTICE OF THE PEACE 3,20,"LEWIS, MALIN",441
1,001,540,CONSTABLE J.P. 3,999999,Number of Precincts for Race,1
1,001,540,CONSTABLE J.P. 3,999998,Number of Precincts Reporting,1
1,001,540,CONSTABLE J.P. 3,999997,Registered Voters,1391
1,001,540,CONSTABLE J.P. 3,999996,Times Counted,797
1,001,540,CONSTABLE J.P. 3,10,"GRADILLAS, GEORGE",603
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),999999,Number of Precincts for Race,1
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),999998,Number of Precincts Reporting,1
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),999997,Registered Voters,1391
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),999996,Times Counted,797
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),10,"JACOBS, PAT",386
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),20,"MEGDAL, SHARON",389
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),30,"MEHL, WESLEY",272
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),40,"NOVAK CESARE, KAREN",372
1,001,630,CENTRAL ARIZONA WATER BOARD (SELECT 4),50,"TENNEY, WARREN",345
1,001,695,ARIZ SUP. CT.- BALES,999999,Number of Precincts for Race,1
1,001,695,ARIZ SUP. CT.- BALES,999998,Number of Precincts Reporting,1
1,001,695,ARIZ SUP. CT.- BALES,999997,Registered Voters,1391
1,001,695,ARIZ SUP. CT.- BALES,999996,Times Counted,797
1,001,695,ARIZ SUP. CT.- BALES,10,YES,458
1,001,695,ARIZ SUP. CT.- BALES,20,NO,166
1,001,700,ARIZ SUP. CT.- BRUTINEL,999999,Number of Precincts for Race,1
1,001,700,ARIZ SUP. CT.- BRUTINEL,999998,Number of Precincts Reporting,1
1,001,700,ARIZ SUP. CT.- BRUTINEL,999997,Registered Voters,1391
1,001,700,ARIZ SUP. CT.- BRUTINEL,999996,Times Counted,797
1,001,700,ARIZ SUP. CT.- BRUTINEL,10,YES,436
1,001,700,ARIZ SUP. CT.- BRUTINEL,20,NO,162
1,001,705,"JUDGE HARRINGTON, CHARLES V.",999999,Number of Precincts for Race,1
1,001,705,"JUDGE HARRINGTON, CHARLES V.",999998,Number of Precincts Reporting,1
1,001,705,"JUDGE HARRINGTON, CHARLES V.",999997,Registered Voters,1391
1,001,705,"JUDGE HARRINGTON, CHARLES V.",999996,Times Counted,797
1,001,705,"JUDGE HARRINGTON, CHARLES V.",10,YES,447
1,001,705,"JUDGE HARRINGTON, CHARLES V.",20,NO,159
1,001,710,"JUDGE LIWSKI, DANELLE BENNETT",999999,Number of Precincts for Race,1
1,001,710,"JUDGE LIWSKI, DANELLE BENNETT",999998,Number of Precincts Reporting,1
1,001,710,"JUDGE LIWSKI, DANELLE BENNETT",999997,Registered Voters,1391
1,001,710,"JUDGE LIWSKI, DANELLE BENNETT",999996,Times Counted,797
1,001,710,"JUDGE LIWSKI, DANELLE BENNETT",10,YES,426
1,001,710,"JUDGE LIWSKI, DANELLE BENNETT",20,NO,168
1,001,720,"JUDGE MARNER, JAMES E.",999999,Number of Precincts for Race,1
1,001,720,"JUDGE MARNER, JAMES E.",999998,Number of Precincts Reporting,1
1,001,720,"JUDGE MARNER, JAMES E.",999997,Registered Voters,1391
1,001,720,"JUDGE MARNER, JAMES E.",999996,Times Counted,797
1,001,720,"JUDGE MARNER, JAMES E.",10,YES,425
1,001,720,"JUDGE MARNER, JAMES E.",20,NO,157
1,001,730,"JUDGE NICHOLS, RICHARD D.",999999,Number of Precincts for Race,1
1,001,730,"JUDGE NICHOLS, RICHARD D.",999998,Number of Precincts Reporting,1
1,001,730,"JUDGE NICHOLS, RICHARD D.",999997,Registered Voters,1391
1,001,730,"JUDGE NICHOLS, RICHARD D.",999996,Times Counted,797
1,001,730,"JUDGE NICHOLS, RICHARD D.",10,YES,441
1,001,730,"JUDGE NICHOLS, RICHARD D.",20,NO,162
1,001,740,"JUDGE CHON-LÓPEZ, JAVIER",999999,Number of Precincts for Race,1
1,001,740,"JUDGE CHON-LÓPEZ, JAVIER",999998,Number of Precincts Reporting,1
1,001,740,"JUDGE CHON-LÓPEZ, JAVIER",999997,Registered Voters,1391
1,001,740,"JUDGE CHON-LÓPEZ, JAVIER",999996,Times Counted,797
1,001,740,"JUDGE CHON-LÓPEZ, JAVIER",10,YES,404
1,001,740,"JUDGE CHON-LÓPEZ, JAVIER",20,NO,194
1,001,750,"JUDGE WOODS, CATHERINE M.",999999,Number of Precincts for Race,1
1,001,750,"JUDGE WOODS, CATHERINE M.",999998,Number of Precincts Reporting,1
1,001,750,"JUDGE WOODS, CATHERINE M.",999997,Registered Voters,1391
1,001,750,"JUDGE WOODS, CATHERINE M.",999996,Times Counted,797
1,001,750,"JUDGE WOODS, CATHERINE M.",10,YES,387
1,001,750,"JUDGE WOODS, CATHERINE M.",20,NO,224
1,001,760,"JUDGE QUIGLEY, KATHLEEN A.",999999,Number of Precincts for Race,1
1,001,760,"JUDGE QUIGLEY, KATHLEEN A.",999998,Number of Precincts Reporting,1
1,001,760,"JUDGE QUIGLEY, KATHLEEN A.",999997,Registered Voters,1391
1,001,760,"JUDGE QUIGLEY, KATHLEEN A.",999996,Times Counted,797
1,001,760,"JUDGE QUIGLEY, KATHLEEN A.",10,YES,426
1,001,760,"JUDGE QUIGLEY, KATHLEEN A.",20,NO,140
1,001,770,JUDGE BERGIN JEFFREY T.,999999,Number of Precincts for Race,1
1,001,770,JUDGE BERGIN JEFFREY T.,999998,Number of Precincts Reporting,1
1,001,770,JUDGE BERGIN JEFFREY T.,999997,Registered Voters,1391
1,001,770,JUDGE BERGIN JEFFREY T.,999996,Times Counted,797
1,001,770,JUDGE BERGIN JEFFREY T.,10,YES,410
1,001,770,JUDGE BERGIN JEFFREY T.,20,NO,149
1,001,780,"JUDGE STANFORD, KENNETH C.",999999,Number of Precincts for Race,1
1,001,780,"JUDGE STANFORD, KENNETH C.",999998,Number of Precincts Reporting,1
1,001,780,"JUDGE STANFORD, KENNETH C.",999997,Registered Voters,1391
1,001,780,"JUDGE STANFORD, KENNETH C.",999996,Times Counted,797
1,001,780,"JUDGE STANFORD, KENNETH C.",10,YES,409
1,001,780,"JUDGE STANFORD, KENNETH C.",20,NO,156
1,001,790,"JUDGE BROWNING, CHRISTOPHER C.",999999,Number of Precincts for Race,1
1,001,790,"JUDGE BROWNING, CHRISTOPHER C.",999998,Number of Precincts Reporting,1
1,001,790,"JUDGE BROWNING, CHRISTOPHER C.",999997,Registered Voters,1391
1,001,790,"JUDGE BROWNING, CHRISTOPHER C.",999996,Times Counted,797
1,001,790,"JUDGE BROWNING, CHRISTOPHER C.",10,YES,410
1,001,790,"JUDGE BROWNING, CHRISTOPHER C.",20,NO,156
1,001,800,PROPOSITION 122,999999,Number of Precincts for Race,1
1,001,800,PROPOSITION 122,999998,Number of Precincts Reporting,1
1,001,800,PROPOSITION 122,999997,Registered Voters,1391
1,001,800,PROPOSITION 122,999996,Times Counted,797
