contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct_name,votes_allowed,referendum_flag
000,00,000,01189,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,RED BUTTE 1.0/1.1,0, 
000,00,000,00152,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,PAINTED DESERT 2.0/1/2/3/4,0, 
000,00,000,00023,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,HUBBELL 3.0/3.1,0, 
000,00,000,00838,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,BLACK BUTTES 4.0/1/2/3/4/5,0, 
000,00,000,00191,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,CEDAR VALLEY 5.0/1/2/3,0, 
000,00,000,00078,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,STONE BUTTE 6.0/6.1,0, 
000,00,000,00713,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,PIONEER,0, 
000,00,000,00357,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,ANTELOPE 8.0-8.13,0, 
000,00,000,00143,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,JUNIPER 9.0/1/2/3/4/5/6/7,0, 
000,00,001,00092,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,BISON,0, 
000,00,001,00263,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,MOGOLLON 11.0/1/2/3/4,0, 
000,00,001,00119,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,WOODLAND,0, 
000,00,001,00812,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,SITGREAVES,0, 
000,00,001,01196,00000,00000,00000,00000,00000,,REGISTERED VOTERS - TOTAL,REGISTERED VOTERS - TOTAL,SUNRISE,0, 
000,00,000,00123,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,RED BUTTE 1.0/1.1,0, 
000,00,000,00015,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,PAINTED DESERT 2.0/1/2/3/4,0, 
000,00,000,00008,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,HUBBELL 3.0/3.1,0, 
000,00,000,00132,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,BLACK BUTTES 4.0/1/2/3/4/5,0, 
000,00,000,00014,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,CEDAR VALLEY 5.0/1/2/3,0, 
000,00,000,00004,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,STONE BUTTE 6.0/6.1,0, 
000,00,000,00459,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,PIONEER,0, 
000,00,000,00133,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,ANTELOPE 8.0-8.13,0, 
000,00,000,00061,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,JUNIPER 9.0/1/2/3/4/5/6/7,0, 
000,00,001,00056,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,BISON,0, 
000,00,001,00152,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,MOGOLLON 11.0/1/2/3/4,0, 
000,00,001,00057,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,WOODLAND,0, 
000,00,001,00418,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,SITGREAVES,0, 
000,00,001,00341,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN,REGISTERED VOTERS - REPUBLICAN,SUNRISE,0, 
000,00,000,00704,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,RED BUTTE 1.0/1.1,0, 
000,00,000,00104,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,PAINTED DESERT 2.0/1/2/3/4,0, 
000,00,000,00009,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,HUBBELL 3.0/3.1,0, 
000,00,000,00452,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,BLACK BUTTES 4.0/1/2/3/4/5,0, 
000,00,000,00139,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,CEDAR VALLEY 5.0/1/2/3,0, 
000,00,000,00053,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,STONE BUTTE 6.0/6.1,0, 
000,00,000,00082,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,PIONEER,0, 
000,00,000,00133,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,ANTELOPE 8.0-8.13,0, 
000,00,000,00026,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,JUNIPER 9.0/1/2/3/4/5/6/7,0, 
000,00,001,00013,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,BISON,0, 
000,00,001,00043,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,MOGOLLON 11.0/1/2/3/4,0, 
000,00,001,00024,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,WOODLAND,0, 
000,00,001,00143,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,SITGREAVES,0, 
000,00,001,00502,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC,REGISTERED VOTERS - DEMOCRATIC,SUNRISE,0, 
000,00,000,00005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,RED BUTTE 1.0/1.1,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,PAINTED DESERT 2.0/1/2/3/4,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,HUBBELL 3.0/3.1,0, 
000,00,000,00009,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,BLACK BUTTES 4.0/1/2/3/4/5,0, 
000,00,000,00001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,CEDAR VALLEY 5.0/1/2/3,0, 
000,00,000,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,STONE BUTTE 6.0/6.1,0, 
000,00,000,00004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,PIONEER,0, 
000,00,000,00001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,ANTELOPE 8.0-8.13,0, 
000,00,000,00001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,JUNIPER 9.0/1/2/3/4/5/6/7,0, 
000,00,001,00000,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,BISON,0, 
000,00,001,00001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,MOGOLLON 11.0/1/2/3/4,0, 
000,00,001,00001,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,WOODLAND,0, 
000,00,001,00005,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,SITGREAVES,0, 
000,00,001,00004,00000,00000,00000,00000,00000,LIB,REGISTERED VOTERS - LIBERTARIAN,REGISTERED VOTERS - LIBERTARIAN,SUNRISE,0, 
000,00,000,00001,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,RED BUTTE 1.0/1.1,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,PAINTED DESERT 2.0/1/2/3/4,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,HUBBELL 3.0/3.1,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,BLACK BUTTES 4.0/1/2/3/4/5,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,CEDAR VALLEY 5.0/1/2/3,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,STONE BUTTE 6.0/6.1,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,PIONEER,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,ANTELOPE 8.0-8.13,0, 
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,JUNIPER 9.0/1/2/3/4/5/6/7,0, 
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,BISON,0, 
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,MOGOLLON 11.0/1/2/3/4,0, 
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,WOODLAND,0, 
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,SITGREAVES,0, 
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN,REGISTERED VOTERS - GREEN,SUNRISE,0, 
000,00,000,00354,00000,00000,00000,00000,00000,,REGISTERED VOTERS - Other,REGISTERED VOTERS - Other,RED BUTTE 1.0/1.1,0, 
000,00,000,00032,00000,00000,00000,00000,00000,,REGISTERED VOTERS - Other,REGISTERED VOTERS - Other,PAINTED DESERT 2.0/1/2/3/4,0, 
000,00,000,00005,00000,00000,00000,00000,00000,,REGISTERED VOTERS - Other,REGISTERED VOTERS - Other,HUBBELL 3.0/3.1,0, 
000,00,000,00244,00000,00000,00000,00000,00000,,REGISTERED VOTERS - Other,REGISTERED VOTERS - Other,BLACK BUTTES 4.0/1/2/3/4/5,0, 
000,00,000,00036,00000,00000,00000,00000,00000,,REGISTERED VOTERS - Other,REGISTERED VOTERS - Other,CEDAR VALLEY 5.0/1/2/3,0, 
