record_type,precinct_id,precinct_name,contest,vote_for_value,contest_order_id,contest_name,candidate_name,party_name,candidate_id,vote_total,vote_type,done
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"SANTORUM, RICK",REPUBLICAN PARTY,100,0,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"SANTORUM, RICK",REPUBLICAN PARTY,100,0,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"SANTORUM, RICK",REPUBLICAN PARTY,100,1,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"SANTORUM, RICK",REPUBLICAN PARTY,100,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"COOK, TIM",REPUBLICAN PARTY,101,0,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"COOK, TIM",REPUBLICAN PARTY,101,0,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"COOK, TIM",REPUBLICAN PARTY,101,0,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"COOK, TIM",REPUBLICAN PARTY,101,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"PAUL, RAND",REPUBLICAN PARTY,102,2,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"PAUL, RAND",REPUBLICAN PARTY,102,1,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"PAUL, RAND",REPUBLICAN PARTY,102,9,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"PAUL, RAND",REPUBLICAN PARTY,102,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"RUBIO, MARCO",REPUBLICAN PARTY,103,6,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"RUBIO, MARCO",REPUBLICAN PARTY,103,0,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"RUBIO, MARCO",REPUBLICAN PARTY,103,385,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"RUBIO, MARCO",REPUBLICAN PARTY,103,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"GRAHAM, LINDSEY",REPUBLICAN PARTY,104,2,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"GRAHAM, LINDSEY",REPUBLICAN PARTY,104,1,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"GRAHAM, LINDSEY",REPUBLICAN PARTY,104,3,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"GRAHAM, LINDSEY",REPUBLICAN PARTY,104,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"KASICH, JOHN R.",REPUBLICAN PARTY,105,61,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"KASICH, JOHN R.",REPUBLICAN PARTY,105,12,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"KASICH, JOHN R.",REPUBLICAN PARTY,105,411,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"KASICH, JOHN R.",REPUBLICAN PARTY,105,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"BUSH, JEB",REPUBLICAN PARTY,106,1,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"BUSH, JEB",REPUBLICAN PARTY,106,2,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"BUSH, JEB",REPUBLICAN PARTY,106,26,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"BUSH, JEB",REPUBLICAN PARTY,106,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"TRUMP, DONALD J.",REPUBLICAN PARTY,107,399,E,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"TRUMP, DONALD J.",REPUBLICAN PARTY,107,57,P,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"TRUMP, DONALD J.",REPUBLICAN PARTY,107,1505,C,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"TRUMP, DONALD J.",REPUBLICAN PARTY,107,0,A,1
1,217,CONGRESSIONAL DISTRICT 1,905,1,1,U.S. PRESIDENT (REP),"FIORINA, CARLY",REPUBLICAN PARTY,108,1,E,1
