contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct_name,votes_allowed,referendum_flag
000,00,000,00786,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Red Butte,0,
000,00,000,00116,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Painted Desert,0,
000,00,000,00017,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Hubbell,0,
000,00,000,00555,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Black Buttes,0,
000,00,000,00148,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Cedar Valley,0,
000,00,000,00057,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Stone Butte,0,
000,00,000,00520,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Pioneer,0,
000,00,000,00259,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Antelope,0,
000,00,000,00082,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Juniper,0,
000,00,001,00068,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Bison,0,
000,00,001,00189,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Mogollon,0,
000,00,001,00078,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Woodland,0,
000,00,001,00539,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Sitgreaves,0,
000,00,001,00807,00000,00000,00000,00000,00000,,Registered Voters,REGISTERED VOTERS,Sunrise,0,
000,00,000,00121,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Red Butte,0,
000,00,000,00015,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Painted Desert,0,
000,00,000,00008,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Hubbell,0,
000,00,000,00126,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Black Buttes,0,
000,00,000,00013,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Cedar Valley,0,
000,00,000,00004,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Stone Butte,0,
000,00,000,00437,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Pioneer,0,
000,00,000,00128,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Antelope,0,
000,00,000,00055,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Juniper,0,
000,00,001,00054,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Bison,0,
000,00,001,00146,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Mogollon,0,
000,00,001,00054,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Woodland,0,
000,00,001,00396,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Sitgreaves,0,
000,00,001,00326,00000,00000,00000,00000,00000,REP,REGISTERED VOTERS - REPUBLICAN PARTY,REGISTERED VOTERS - REPUBLICAN PARTY,Sunrise,0,
000,00,000,00663,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Red Butte,0,
000,00,000,00101,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Painted Desert,0,
000,00,000,00008,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Hubbell,0,
000,00,000,00427,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Black Buttes,0,
000,00,000,00135,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Cedar Valley,0,
000,00,000,00052,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Stone Butte,0,
000,00,000,00083,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Pioneer,0,
000,00,000,00131,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Antelope,0,
000,00,000,00026,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Juniper,0,
000,00,001,00013,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Bison,0,
000,00,001,00043,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Mogollon,0,
000,00,001,00024,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Woodland,0,
000,00,001,00142,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Sitgreaves,0,
000,00,001,00480,00000,00000,00000,00000,00000,DEM,REGISTERED VOTERS - DEMOCRATIC PARTY,REGISTERED VOTERS - DEMOCRATIC PARTY,Sunrise,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Red Butte,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Painted Desert,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Hubbell,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Black Buttes,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Cedar Valley,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Stone Butte,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Pioneer,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Antelope,0,
000,00,000,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Juniper,0,
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Bison,0,
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Mogollon,0,
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Woodland,0,
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Sitgreaves,0,
000,00,001,00000,00000,00000,00000,00000,00000,GRN,REGISTERED VOTERS - GREEN PARTY,REGISTERED VOTERS - GREEN PARTY,Sunrise,0,
000,00,000,00245,00161,00061,00007,00015,00000,,Ballots Cast,BALLOTS CAST,Red Butte,0,
000,00,000,00055,00041,00009,00001,00004,00000,,Ballots Cast,BALLOTS CAST,Painted Desert,0,
000,00,000,00008,00003,00003,00000,00000,00000,,Ballots Cast,BALLOTS CAST,Hubbell,0,
000,00,000,00199,00074,00104,00006,00013,00000,,Ballots Cast,BALLOTS CAST,Black Buttes,0,
000,00,000,00050,00031,00011,00001,00005,00000,,Ballots Cast,BALLOTS CAST,Cedar Valley,0,
000,00,000,00017,00013,00002,00000,00001,00000,,Ballots Cast,BALLOTS CAST,Stone Butte,0,
000,00,000,00271,00109,00128,00024,00009,00000,,Ballots Cast,BALLOTS CAST,Pioneer,0,
000,00,000,00101,00032,00057,00009,00002,00000,,Ballots Cast,BALLOTS CAST,Antelope,0,
000,00,000,00045,00010,00030,00003,00001,00000,,Ballots Cast,BALLOTS CAST,Juniper,0,
000,00,001,00039,00017,00017,00004,00000,00000,,Ballots Cast,BALLOTS CAST,Bison,0,
000,00,001,00112,00027,00070,00012,00003,00000,,Ballots Cast,BALLOTS CAST,Mogollon,0,
000,00,001,00035,00004,00024,00004,00001,00000,,Ballots Cast,BALLOTS CAST,Woodland,0,
000,00,001,00295,00068,00200,00022,00005,00000,,Ballots Cast,BALLOTS CAST,Sitgreaves,0,
000,00,001,00327,00112,00180,00018,00015,00000,,Ballots Cast,BALLOTS CAST,Sunrise,0,
000,00,000,00027,00017,00007,00001,00001,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Red Butte,0,
000,00,000,00020,00016,00002,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Painted Desert,0,
000,00,000,00005,00002,00002,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Hubbell,0,
000,00,000,00052,00018,00028,00002,00003,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Black Buttes,0,
000,00,000,00002,00001,00001,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Cedar Valley,0,
000,00,000,00001,00000,00000,00000,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Stone Butte,0,
000,00,000,00238,00101,00104,00022,00008,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Pioneer,0,
000,00,000,00052,00019,00026,00005,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Antelope,0,
000,00,000,00032,00008,00020,00003,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Juniper,0,
000,00,001,00033,00014,00014,00003,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Bison,0,
000,00,001,00089,00023,00053,00010,00002,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Mogollon,0,
000,00,001,00024,00004,00015,00003,00000,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Woodland,0,
000,00,001,00229,00058,00148,00018,00004,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Sitgreaves,0,
000,00,001,00169,00040,00110,00012,00006,00000,REP,BALLOTS CAST - REPUBLICAN PARTY,BALLOTS CAST - REPUBLICAN PARTY,Sunrise,0,
000,00,000,00217,00143,00054,00006,00014,00000,DEM,BALLOTS CAST - DEMOCRATIC PARTY,BALLOTS CAST - DEMOCRATIC PARTY,Red Butte,0,
